timesteps,ep_rew_mean,ep_len_mean
2073,-256724.755072,901
2074,-256724.755072,901
2075,-256724.755072,901
2076,-256724.755072,901
2077,-256724.755072,901
2078,-256724.755072,901
2079,-256724.755072,901
2080,-256724.755072,901
2081,-256724.755072,901
2082,-256724.755072,901
2083,-256724.755072,901
2084,-256724.755072,901
2085,-256724.755072,901
2086,-256724.755072,901
2087,-256724.755072,901
2088,-256724.755072,901
2089,-256724.755072,901
2090,-256724.755072,901
2091,-256724.755072,901
2092,-256724.755072,901
2093,-256724.755072,901
2094,-256724.755072,901
2095,-256724.755072,901
2096,-256724.755072,901
2097,-256724.755072,901
2098,-256724.755072,901
2099,-256724.755072,901
2100,-256724.755072,901
2101,-256724.755072,901
2102,-256724.755072,901
2103,-256724.755072,901
2104,-256724.755072,901
2105,-256724.755072,901
2106,-256724.755072,901
2107,-256724.755072,901
2108,-256724.755072,901
2109,-256724.755072,901
2110,-256724.755072,901
2111,-256724.755072,901
2112,-256724.755072,901
2113,-256724.755072,901
2114,-256724.755072,901
2115,-256724.755072,901
2116,-256724.755072,901
2117,-256724.755072,901
2118,-256724.755072,901
2119,-256724.755072,901
2120,-256724.755072,901
2121,-256724.755072,901
2122,-256724.755072,901
2123,-256724.755072,901
2124,-256724.755072,901
2125,-256724.755072,901
2126,-256724.755072,901
2127,-256724.755072,901
2128,-256724.755072,901
2129,-256724.755072,901
2130,-256724.755072,901
2131,-256724.755072,901
2132,-256724.755072,901
2133,-256724.755072,901
2134,-256724.755072,901
2135,-256724.755072,901
2136,-256724.755072,901
2137,-256724.755072,901
2138,-256724.755072,901
2139,-256724.755072,901
2140,-256724.755072,901
2141,-256724.755072,901
2142,-256724.755072,901
2143,-256724.755072,901
2144,-256724.755072,901
2145,-256724.755072,901
2146,-256724.755072,901
2147,-256724.755072,901
2148,-256724.755072,901
2149,-256724.755072,901
2150,-256724.755072,901
2151,-256724.755072,901
2152,-256724.755072,901
2153,-256724.755072,901
2154,-256724.755072,901
2155,-256724.755072,901
2156,-256724.755072,901
2157,-256724.755072,901
2158,-256724.755072,901
2159,-256724.755072,901
2160,-256724.755072,901
2161,-256724.755072,901
2162,-256724.755072,901
2163,-256724.755072,901
2164,-256724.755072,901
2165,-256724.755072,901
2166,-256724.755072,901
2167,-256724.755072,901
2168,-256724.755072,901
2169,-256724.755072,901
2170,-256724.755072,901
2171,-256724.755072,901
2172,-256724.755072,901
2173,-256724.755072,901
2174,-256724.755072,901
2175,-256724.755072,901
2176,-256724.755072,901
2177,-256724.755072,901
2178,-256724.755072,901
2179,-256724.755072,901
2180,-256724.755072,901
2181,-256724.755072,901
2182,-256724.755072,901
2183,-256724.755072,901
2184,-256724.755072,901
2185,-256724.755072,901
2186,-256724.755072,901
2187,-256724.755072,901
2188,-256724.755072,901
2189,-256724.755072,901
2190,-256724.755072,901
2191,-256724.755072,901
2192,-256724.755072,901
2193,-256724.755072,901
2194,-256724.755072,901
2195,-256724.755072,901
2196,-256724.755072,901
2197,-256724.755072,901
2198,-256724.755072,901
2199,-256724.755072,901
2200,-256724.755072,901
2201,-256724.755072,901
2202,-256724.755072,901
2203,-256724.755072,901
2204,-256724.755072,901
2205,-256724.755072,901
2206,-256724.755072,901
2207,-256724.755072,901
2208,-256724.755072,901
2209,-256724.755072,901
2210,-256724.755072,901
2211,-256724.755072,901
2212,-256724.755072,901
2213,-256724.755072,901
2214,-256724.755072,901
2215,-256724.755072,901
2216,-256724.755072,901
2217,-256724.755072,901
2218,-256724.755072,901
2219,-256724.755072,901
2220,-256724.755072,901
2221,-256724.755072,901
2222,-256724.755072,901
2223,-256724.755072,901
2224,-256724.755072,901
2225,-256724.755072,901
2226,-256724.755072,901
2227,-256724.755072,901
2228,-256724.755072,901
2229,-256724.755072,901
2230,-256724.755072,901
2231,-256724.755072,901
2232,-256724.755072,901
2233,-256724.755072,901
2234,-256724.755072,901
2235,-256724.755072,901
2236,-256724.755072,901
2237,-256724.755072,901
2238,-256724.755072,901
2239,-256724.755072,901
2240,-256724.755072,901
2241,-256724.755072,901
2242,-256724.755072,901
2243,-256724.755072,901
2244,-256724.755072,901
2245,-256724.755072,901
2246,-256724.755072,901
2247,-256724.755072,901
2248,-256724.755072,901
2249,-256724.755072,901
2250,-256724.755072,901
2251,-256724.755072,901
2252,-256724.755072,901
2253,-256724.755072,901
2254,-256724.755072,901
2255,-256724.755072,901
2256,-256724.755072,901
2257,-256724.755072,901
2258,-256724.755072,901
2259,-256724.755072,901
2260,-256724.755072,901
2261,-256724.755072,901
2262,-256724.755072,901
2263,-256724.755072,901
2264,-256724.755072,901
2265,-256724.755072,901
2266,-256724.755072,901
2267,-256724.755072,901
2268,-256724.755072,901
2269,-256724.755072,901
2270,-256724.755072,901
2271,-256724.755072,901
2272,-256724.755072,901
2273,-256724.755072,901
2274,-256724.755072,901
2275,-256724.755072,901
2276,-256724.755072,901
2277,-256724.755072,901
2278,-256724.755072,901
2279,-256724.755072,901
2280,-256724.755072,901
2281,-256724.755072,901
2282,-256724.755072,901
2283,-256724.755072,901
2284,-256724.755072,901
2285,-256724.755072,901
2286,-256724.755072,901
2287,-256724.755072,901
2288,-256724.755072,901
2289,-256724.755072,901
2290,-256724.755072,901
2291,-256724.755072,901
2292,-256724.755072,901
2293,-256724.755072,901
2294,-256724.755072,901
2295,-256724.755072,901
2296,-256724.755072,901
2297,-256724.755072,901
2298,-256724.755072,901
2299,-256724.755072,901
2300,-256724.755072,901
2301,-256724.755072,901
2302,-256724.755072,901
2303,-256724.755072,901
2304,-256724.755072,901
2305,-256724.755072,901
2306,-256724.755072,901
2307,-256724.755072,901
2308,-256724.755072,901
2309,-256724.755072,901
2310,-256724.755072,901
2311,-256724.755072,901
2312,-256724.755072,901
2313,-256724.755072,901
2314,-256724.755072,901
2315,-256724.755072,901
2316,-256724.755072,901
2317,-256724.755072,901
2318,-256724.755072,901
2319,-256724.755072,901
2320,-256724.755072,901
2321,-256724.755072,901
2322,-256724.755072,901
2323,-256724.755072,901
2324,-256724.755072,901
2325,-256724.755072,901
2326,-256724.755072,901
2327,-256724.755072,901
2328,-256724.755072,901
2329,-256724.755072,901
2330,-256724.755072,901
2331,-256724.755072,901
2332,-256724.755072,901
2333,-256724.755072,901
2334,-256724.755072,901
2335,-256724.755072,901
2336,-256724.755072,901
2337,-256724.755072,901
2338,-256724.755072,901
2339,-256724.755072,901
2340,-256724.755072,901
2341,-256724.755072,901
2342,-256724.755072,901
2343,-256724.755072,901
2344,-256724.755072,901
2345,-256724.755072,901
2346,-256724.755072,901
2347,-256724.755072,901
2348,-256724.755072,901
2349,-256724.755072,901
2350,-256724.755072,901
2351,-256724.755072,901
2352,-256724.755072,901
2353,-256724.755072,901
2354,-256724.755072,901
2355,-256724.755072,901
2356,-256724.755072,901
2357,-256724.755072,901
2358,-256724.755072,901
2359,-256724.755072,901
2360,-256724.755072,901
2361,-256724.755072,901
2362,-256724.755072,901
2363,-256724.755072,901
2364,-256724.755072,901
2365,-256724.755072,901
2366,-256724.755072,901
2367,-256724.755072,901
2368,-256724.755072,901
2369,-256724.755072,901
2370,-256724.755072,901
2371,-256724.755072,901
2372,-256724.755072,901
2373,-256724.755072,901
2374,-256724.755072,901
2375,-256724.755072,901
2376,-256724.755072,901
2377,-256724.755072,901
2378,-256724.755072,901
2379,-256724.755072,901
2380,-256724.755072,901
2381,-256724.755072,901
2382,-256724.755072,901
2383,-256724.755072,901
2384,-256724.755072,901
2385,-256724.755072,901
2386,-256724.755072,901
2387,-256724.755072,901
2388,-256724.755072,901
2389,-256724.755072,901
2390,-256724.755072,901
2391,-256724.755072,901
2392,-256724.755072,901
2393,-256724.755072,901
2394,-256724.755072,901
2395,-256724.755072,901
2396,-256724.755072,901
2397,-256724.755072,901
2398,-256724.755072,901
2399,-256724.755072,901
2400,-256724.755072,901
2401,-256724.755072,901
2402,-256724.755072,901
2403,-256724.755072,901
2404,-256724.755072,901
2405,-256724.755072,901
2406,-256724.755072,901
2407,-256724.755072,901
2408,-256724.755072,901
2409,-256724.755072,901
2410,-256724.755072,901
2411,-256724.755072,901
2412,-256724.755072,901
2413,-256724.755072,901
2414,-256724.755072,901
2415,-256724.755072,901
2416,-256724.755072,901
2417,-256724.755072,901
2418,-256724.755072,901
2419,-256724.755072,901
2420,-256724.755072,901
2421,-256724.755072,901
2422,-256724.755072,901
2423,-256724.755072,901
2424,-256724.755072,901
2425,-256724.755072,901
2426,-256724.755072,901
2427,-256724.755072,901
2428,-256724.755072,901
2429,-256724.755072,901
2430,-256724.755072,901
2431,-256724.755072,901
2432,-256724.755072,901
2433,-256724.755072,901
2434,-256724.755072,901
2435,-256724.755072,901
2436,-256724.755072,901
2437,-256724.755072,901
2438,-256724.755072,901
2439,-256724.755072,901
2440,-256724.755072,901
2441,-256724.755072,901
2442,-256724.755072,901
2443,-256724.755072,901
2444,-256724.755072,901
2445,-256724.755072,901
2446,-256724.755072,901
2447,-256724.755072,901
2448,-256724.755072,901
2449,-256724.755072,901
2450,-256724.755072,901
2451,-256724.755072,901
2452,-256724.755072,901
2453,-256724.755072,901
2454,-256724.755072,901
2455,-256724.755072,901
2456,-256724.755072,901
2457,-256724.755072,901
2458,-256724.755072,901
2459,-256724.755072,901
2460,-256724.755072,901
2461,-256724.755072,901
2462,-256724.755072,901
2463,-256724.755072,901
2464,-256724.755072,901
2465,-256724.755072,901
2466,-256724.755072,901
2467,-256724.755072,901
2468,-256724.755072,901
2469,-256724.755072,901
2470,-256724.755072,901
2471,-256724.755072,901
2472,-256724.755072,901
2473,-256724.755072,901
2474,-256724.755072,901
2475,-256724.755072,901
2476,-256724.755072,901
2477,-256724.755072,901
2478,-256724.755072,901
2479,-256724.755072,901
2480,-256724.755072,901
2481,-256724.755072,901
2482,-256724.755072,901
2483,-256724.755072,901
2484,-256724.755072,901
2485,-256724.755072,901
2486,-256724.755072,901
2487,-256724.755072,901
2488,-256724.755072,901
2489,-256724.755072,901
2490,-256724.755072,901
2491,-256724.755072,901
2492,-256724.755072,901
2493,-256724.755072,901
2494,-256724.755072,901
2495,-256724.755072,901
2496,-256724.755072,901
2497,-256724.755072,901
2498,-256724.755072,901
2499,-256724.755072,901
2500,-256724.755072,901
2501,-256724.755072,901
2502,-256724.755072,901
2503,-256724.755072,901
2504,-256724.755072,901
2505,-256724.755072,901
2506,-256724.755072,901
2507,-256724.755072,901
2508,-256724.755072,901
2509,-256724.755072,901
2510,-256724.755072,901
2511,-256724.755072,901
2512,-256724.755072,901
2513,-256724.755072,901
2514,-256724.755072,901
2515,-256724.755072,901
2516,-256724.755072,901
2517,-256724.755072,901
2518,-256724.755072,901
2519,-256724.755072,901
2520,-256724.755072,901
2521,-256724.755072,901
2522,-256724.755072,901
2523,-256724.755072,901
2524,-256724.755072,901
2525,-256724.755072,901
2526,-256724.755072,901
2527,-256724.755072,901
2528,-256724.755072,901
2529,-256724.755072,901
2530,-256724.755072,901
2531,-256724.755072,901
2532,-256724.755072,901
2533,-256724.755072,901
2534,-256724.755072,901
2535,-256724.755072,901
2536,-256724.755072,901
2537,-256724.755072,901
2538,-256724.755072,901
2539,-256724.755072,901
2540,-256724.755072,901
2541,-256724.755072,901
2542,-256724.755072,901
2543,-256724.755072,901
2544,-256724.755072,901
2545,-256724.755072,901
2546,-256724.755072,901
2547,-256724.755072,901
2548,-256724.755072,901
2549,-256724.755072,901
2550,-256724.755072,901
2551,-256724.755072,901
2552,-256724.755072,901
2553,-256724.755072,901
2554,-256724.755072,901
2555,-256724.755072,901
2556,-256724.755072,901
2557,-256724.755072,901
2558,-256724.755072,901
2559,-256724.755072,901
2560,-256724.755072,901
2561,-256724.755072,901
2562,-256724.755072,901
2563,-256724.755072,901
2564,-256724.755072,901
2565,-256724.755072,901
2566,-256724.755072,901
2567,-256724.755072,901
2568,-256724.755072,901
2569,-256724.755072,901
2570,-256724.755072,901
2571,-256724.755072,901
2572,-256724.755072,901
2573,-256724.755072,901
2574,-256724.755072,901
2575,-256724.755072,901
2576,-256724.755072,901
2577,-256724.755072,901
2578,-256724.755072,901
2579,-256724.755072,901
2580,-256724.755072,901
2581,-256724.755072,901
2582,-256724.755072,901
2583,-256724.755072,901
2584,-256724.755072,901
2585,-256724.755072,901
2586,-256724.755072,901
2587,-256724.755072,901
2588,-256724.755072,901
2589,-256724.755072,901
2590,-256724.755072,901
2591,-256724.755072,901
2592,-256724.755072,901
2593,-256724.755072,901
2594,-256724.755072,901
2595,-256724.755072,901
2596,-256724.755072,901
2597,-256724.755072,901
2598,-256724.755072,901
2599,-256724.755072,901
2600,-256724.755072,901
2601,-256724.755072,901
2602,-256724.755072,901
2603,-256724.755072,901
2604,-256724.755072,901
2605,-256724.755072,901
2606,-256724.755072,901
2607,-256724.755072,901
2608,-256724.755072,901
2609,-256724.755072,901
2610,-256724.755072,901
2611,-256724.755072,901
2612,-256724.755072,901
2613,-256724.755072,901
2614,-256724.755072,901
2615,-256724.755072,901
2616,-256724.755072,901
2617,-256724.755072,901
2618,-256724.755072,901
2619,-256724.755072,901
2620,-256724.755072,901
2621,-256724.755072,901
2622,-256724.755072,901
2623,-256724.755072,901
2624,-256724.755072,901
2625,-256724.755072,901
2626,-256724.755072,901
2627,-256724.755072,901
2628,-256724.755072,901
2629,-256724.755072,901
2630,-256724.755072,901
2631,-256724.755072,901
2632,-256724.755072,901
2633,-256724.755072,901
2634,-256724.755072,901
2635,-256724.755072,901
2636,-256724.755072,901
2637,-256724.755072,901
2638,-256724.755072,901
2639,-256724.755072,901
2640,-256724.755072,901
2641,-256724.755072,901
2642,-256724.755072,901
2643,-256724.755072,901
2644,-256724.755072,901
2645,-256724.755072,901
2646,-256724.755072,901
2647,-256724.755072,901
2648,-256724.755072,901
2649,-256724.755072,901
2650,-256724.755072,901
2651,-256724.755072,901
2652,-256724.755072,901
2653,-256724.755072,901
2654,-256724.755072,901
2655,-256724.755072,901
2656,-256724.755072,901
2657,-256724.755072,901
2658,-256724.755072,901
2659,-256724.755072,901
2660,-256724.755072,901
2661,-256724.755072,901
2662,-256724.755072,901
2663,-256724.755072,901
2664,-256724.755072,901
2665,-256724.755072,901
2666,-256724.755072,901
2667,-256724.755072,901
2668,-256724.755072,901
2669,-256724.755072,901
2670,-256724.755072,901
2671,-256724.755072,901
2672,-256724.755072,901
2673,-256724.755072,901
2674,-256724.755072,901
2675,-256724.755072,901
2676,-256724.755072,901
2677,-256724.755072,901
2678,-256724.755072,901
2679,-256724.755072,901
2680,-256724.755072,901
2681,-256724.755072,901
2682,-256724.755072,901
2683,-256724.755072,901
2684,-256724.755072,901
2685,-256724.755072,901
2686,-256724.755072,901
2687,-256724.755072,901
2688,-256724.755072,901
2689,-256724.755072,901
2690,-256724.755072,901
2691,-256724.755072,901
2692,-256724.755072,901
2693,-256724.755072,901
2694,-256724.755072,901
2695,-256724.755072,901
2696,-256724.755072,901
2697,-256724.755072,901
2698,-256724.755072,901
2699,-256724.755072,901
2700,-256724.755072,901
2701,-256724.755072,901
2702,-256724.755072,901
2703,-256724.755072,901
2704,-711404.238279,901
2705,-711404.238279,901
2706,-711404.238279,901
2707,-711404.238279,901
2708,-711404.238279,901
2709,-711404.238279,901
2710,-711404.238279,901
2711,-711404.238279,901
2712,-711404.238279,901
2713,-711404.238279,901
2714,-711404.238279,901
2715,-711404.238279,901
2716,-711404.238279,901
2717,-711404.238279,901
2718,-711404.238279,901
2719,-711404.238279,901
2720,-711404.238279,901
2721,-711404.238279,901
2722,-711404.238279,901
2723,-711404.238279,901
2724,-711404.238279,901
2725,-711404.238279,901
2726,-711404.238279,901
2727,-711404.238279,901
2728,-711404.238279,901
2729,-711404.238279,901
2730,-711404.238279,901
2731,-711404.238279,901
2732,-711404.238279,901
2733,-711404.238279,901
2734,-711404.238279,901
2735,-711404.238279,901
2736,-711404.238279,901
2737,-711404.238279,901
2738,-711404.238279,901
2739,-711404.238279,901
2740,-711404.238279,901
2741,-711404.238279,901
2742,-711404.238279,901
2743,-711404.238279,901
2744,-711404.238279,901
2745,-711404.238279,901
2746,-711404.238279,901
2747,-711404.238279,901
2748,-711404.238279,901
2749,-711404.238279,901
2750,-711404.238279,901
2751,-711404.238279,901
2752,-711404.238279,901
2753,-711404.238279,901
2754,-711404.238279,901
2755,-711404.238279,901
2756,-711404.238279,901
2757,-711404.238279,901
2758,-711404.238279,901
2759,-711404.238279,901
2760,-711404.238279,901
2761,-711404.238279,901
2762,-711404.238279,901
2763,-711404.238279,901
2764,-711404.238279,901
2765,-711404.238279,901
2766,-711404.238279,901
2767,-711404.238279,901
2768,-711404.238279,901
2769,-711404.238279,901
2770,-711404.238279,901
2771,-711404.238279,901
2772,-711404.238279,901
2773,-711404.238279,901
2774,-711404.238279,901
2775,-711404.238279,901
2776,-711404.238279,901
2777,-711404.238279,901
2778,-711404.238279,901
2779,-711404.238279,901
